,event,MJD,V,source,texp,texp_source,Verr
919,SN2009N,54862.8,16.312,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
920,SN2009N,54862.8,16.337,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.009000000000000001
921,SN2009N,54863.2804,16.369,2014Ap&SS.354...89B,54845.4,Gutierrez+17 col 10 [OBS.],0.076
922,SN2009N,54863.8,16.29,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.021
923,SN2009N,54864.8,16.340999999999998,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013999999999999999
924,SN2009N,54866.13,16.34,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",54845.4,Gutierrez+17 col 10 [OBS.],0.01
925,SN2009N,54866.29,16.299,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006
926,SN2009N,54866.6538,16.475,2014Ap&SS.354...89B,54845.4,Gutierrez+17 col 10 [OBS.],0.079
927,SN2009N,54866.8,16.314,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
928,SN2009N,54868.8,16.347,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
929,SN2009N,54869.27,16.359,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
930,SN2009N,54870.36,16.371,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
931,SN2009N,54871.31,16.368,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
932,SN2009N,54874.25,16.39,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
933,SN2009N,54877.7,16.393,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
934,SN2009N,54878.33,16.409000000000002,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
935,SN2009N,54879.31,16.402,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
936,SN2009N,54881.6,16.344,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.02
937,SN2009N,54881.7,16.392,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
938,SN2009N,54883.7,16.374000000000002,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
939,SN2009N,54884.3,16.4,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
940,SN2009N,54885.7,16.382,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.017
941,SN2009N,54888.19,16.398,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.01
942,SN2009N,54888.8,16.352,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.021
943,SN2009N,54889.7,16.36,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
944,SN2009N,54890.7,16.337,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.033
945,SN2009N,54894.25,16.404,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.004
946,SN2009N,54896.7,16.372,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
947,SN2009N,54898.22,16.52,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",54845.4,Gutierrez+17 col 10 [OBS.],0.01
948,SN2009N,54898.24,16.423,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006
949,SN2009N,54903.7,16.39,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.027999999999999997
950,SN2009N,54906.8469,16.569000000000006,2014Ap&SS.354...89B,54845.4,Gutierrez+17 col 10 [OBS.],0.0
951,SN2009N,54908.6,16.416,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
952,SN2009N,54909.7,16.414,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.017
953,SN2009N,54910.5,16.47,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.008
954,SN2009N,54910.5,16.545,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013999999999999999
955,SN2009N,54914.08,16.56,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",54845.4,Gutierrez+17 col 10 [OBS.],0.01
956,SN2009N,54914.6,16.434,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
957,SN2009N,54915.21,16.512999999999998,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
958,SN2009N,54916.6,16.447,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
959,SN2009N,54916.9,16.505,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.016
960,SN2009N,54917.26,16.502,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
961,SN2009N,54917.9,16.496,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.03
962,SN2009N,54918.6,16.483,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
963,SN2009N,54919.0,16.527,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013000000000000001
964,SN2009N,54921.0,16.528,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.011000000000000001
965,SN2009N,54921.06,16.61,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",54845.4,Gutierrez+17 col 10 [OBS.],0.01
966,SN2009N,54921.4,16.500999999999998,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.006
967,SN2009N,54922.6,16.503,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.017
968,SN2009N,54923.4,16.477,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
969,SN2009N,54928.19,16.58,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
970,SN2009N,54929.6,16.498,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.027999999999999997
971,SN2009N,54932.6,16.598,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.024
972,SN2009N,54933.5,16.573,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013000000000000001
973,SN2009N,54933.5,16.622,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.017
974,SN2009N,54933.5,16.686,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013999999999999999
975,SN2009N,54934.7,16.605,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.015
976,SN2009N,54935.4,16.628,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.006
977,SN2009N,54937.17,16.713,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
978,SN2009N,54937.6,16.659000000000002,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.006999999999999999
979,SN2009N,54938.19,16.74,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.01
980,SN2009N,54939.7,16.708,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.019
981,SN2009N,54940.05,16.85,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",54845.4,Gutierrez+17 col 10 [OBS.],0.01
982,SN2009N,54941.5,16.762999999999998,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.009000000000000001
983,SN2009N,54942.6,16.796,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
984,SN2009N,54945.4,16.886,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.021
985,SN2009N,54946.14,16.958,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.009000000000000001
986,SN2009N,54947.11,17.012999999999998,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.008
987,SN2009N,54949.7,17.09,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.013999999999999999
988,SN2009N,54950.6,17.04,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.022000000000000002
989,SN2009N,54951.09,17.191,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.006
990,SN2009N,54951.4,17.134,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.009000000000000001
991,SN2009N,54952.6,17.183,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.022000000000000002
992,SN2009N,54955.4,17.483,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.01
993,SN2009N,54958.5,18.343,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.155
994,SN2009N,54960.4,18.504,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.018000000000000002
995,SN2009N,54963.08,18.852,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.024
996,SN2009N,54963.4,18.808,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.022000000000000002
997,SN2009N,54963.6,18.575,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.076
998,SN2009N,54963.7,18.739,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.099
999,SN2009N,54964.6,18.641,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.065
1000,SN2009N,54964.7,18.774,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.083
1001,SN2009N,54968.4,18.796,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.054000000000000006
1002,SN2009N,54974.5,18.941,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.032
1003,SN2009N,54975.7,18.919,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.068
1004,SN2009N,54977.4,18.941,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.049
1005,SN2009N,54982.4,18.975,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.040999999999999995
1006,SN2014G,56672.43,15.16,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1007,SN2014G,56673.42,14.87,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1008,SN2014G,56674.35,14.83,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1009,SN2014G,56675.37,14.69,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1010,SN2014G,56676.38,14.63,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1011,SN2014G,56679.41,14.5,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1012,SN2014G,56682.37,14.47,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1013,SN2014G,56683.4,14.45,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1014,SN2014G,56684.39,14.49,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1015,SN2014G,56689.43,14.61,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1016,SN2014G,56690.33,14.65,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1017,SN2014G,56701.35,15.15,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.04
1018,SN2014G,56705.35,15.22,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1019,SN2014G,56706.35,15.27,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1020,SN2014G,56708.3,15.31,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1021,SN2014G,56710.32,15.39,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1022,SN2014G,56711.31,15.4,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1023,SN2014G,56712.29,15.46,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1024,SN2014G,56713.32,15.49,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1025,SN2014G,56719.39,15.64,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1026,SN2014G,56723.28,15.77,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1027,SN2014G,56724.27,15.81,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1028,SN2014G,56727.28,15.81,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1029,SN2014G,56728.25,15.86,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1030,SN2014G,56729.29,15.9,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1031,SN2014G,56730.26,15.95,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1032,SN2014G,56732.4,15.99,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1033,SN2014G,56736.31,15.99,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.03
1034,SN2014G,56739.31,16.09,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.02
1035,SN2014G,56744.37,16.34,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56669.6,Pessi+19 T.A1,0.07
1036,SN2003hn,52879.4,14.448,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1037,SN2003hn,52879.4,14.448,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1038,SN2003hn,52888.4,14.565999999999999,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1039,SN2003hn,52888.4,14.565999999999999,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1040,SN2003hn,52890.4,14.605,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1041,SN2003hn,52890.4,14.605,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1042,SN2003hn,52902.3,14.864,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.006999999999999999
1043,SN2003hn,52902.3,14.864,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.006999999999999999
1044,SN2003hn,52905.4,14.908,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1045,SN2003hn,52905.4,14.908,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1046,SN2003hn,52908.3,14.965,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1047,SN2003hn,52908.3,14.965,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1048,SN2003hn,52908.4,14.948,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1049,SN2003hn,52908.4,14.948,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1050,SN2003hn,52914.4,15.02,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013000000000000001
1051,SN2003hn,52914.4,15.02,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013000000000000001
1052,SN2003hn,52915.4,15.048,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1053,SN2003hn,52915.4,15.048,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1054,SN2003hn,52928.3,15.172,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1055,SN2003hn,52928.3,15.172,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1056,SN2003hn,52929.3,15.177999999999999,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1057,SN2003hn,52929.3,15.177999999999999,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.01
1058,SN2003hn,52951.3,15.57,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1059,SN2003hn,52951.3,15.57,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1060,SN2003hn,52953.3,15.62,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.015
1061,SN2003hn,52953.3,15.62,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.015
1062,SN2003hn,52959.1,15.922,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1063,SN2003hn,52959.1,15.922,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1064,SN2003hn,52966.3,17.074,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1065,SN2003hn,52966.3,17.074,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1066,SN2003hn,52966.3,17.09,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.018000000000000002
1067,SN2003hn,52966.3,17.09,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.018000000000000002
1068,SN2003hn,52967.3,17.246,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1069,SN2003hn,52967.3,17.246,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.013999999999999999
1070,SN2003hn,52987.3,17.858,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.017
1071,SN2003hn,52987.3,17.858,2014ApJ...786...67A,52866.5,Gutierrez+17 col 10 [OBS.],0.017
1072,SN2003hn,52989.2,17.896,2016AJ....151...33G,52866.5,Gutierrez+17 col 10 [OBS.],0.025
