,event,MJD,V,source,texp,texp_source,Verr
727,SN2006el,54030.25664,19.526,2014ApJS..213...19B,53959.0,SNID-error,0.075
728,SN2006el,54038.2,19.1,2011ApJ...741...97D,53959.0,SNID-error,0.05
729,SN2006el,54042.14125,19.782,2014ApJS..213...19B,53959.0,SNID-error,0.16
730,SN2006el,54045.14142000001,19.712,2014ApJS..213...19B,53959.0,SNID-error,0.141
731,SN2006el,54046.13216,19.555999999999997,2014ApJS..213...19B,53959.0,SNID-error,0.11800000000000001
732,SN2006el,54052.16772000001,19.824,2014ApJS..213...19B,53959.0,SNID-error,0.0
733,SN2006el,54054.14587000001,19.773,2014ApJS..213...19B,53959.0,SNID-error,0.07200000000000001
734,SN2006el,54056.23527999999,19.807000000000002,2014ApJS..213...19B,53959.0,SNID-error,0.102
735,SN2006el,54066.14845,19.977,2014ApJS..213...19B,53959.0,SNID-error,0.124
736,SN2006el,54067.09398,20.109,2014ApJS..213...19B,53959.0,SNID-error,0.251
737,SN2006el,54069.169129999995,19.812,2014ApJS..213...19B,53959.0,SNID-error,0.20199999999999999
738,SN2006el,54076.11794,20.256,2014ApJS..213...19B,53959.0,SNID-error,0.16
739,SN2006el,54080.09400000001,20.119,2014ApJS..213...19B,53959.0,SNID-error,0.0
740,SN2006el,54081.090189999995,20.041,2014ApJS..213...19B,53959.0,SNID-error,0.114
741,SN2006el,54082.12725,20.182000000000002,2014ApJS..213...19B,53959.0,SNID-error,0.138
742,SN2006el,54086.14222,20.375,2014ApJS..213...19B,53959.0,SNID-error,0.17300000000000001
743,SN2006el,54095.086039999995,20.651999999999997,2014ApJS..213...19B,53959.0,SNID-error,0.201
